date,state,bulletin_link
2021-09-21,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//21-09-2021 HMB English.pdf
2021-09-21,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-21.pdf
2021-09-21,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember21.pdf
2021-09-21,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_21.09.2021_V3.pdf
2021-09-21,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-21-09-2021.pdf
2021-09-21,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2021/12/Media-Bulletin-21-09-21-COVID-19.pdf
2021-09-21,UK,https://health.uk.gov.in/files/2021.09.21_Health_Bulletin_4.pdf
2021-09-21,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_21ST_SEP_REPORT_FINAL.pdf
2021-09-22,DL,http://health.delhigovt.nic.in/wps/wcm/connect/a6ccf10044484f56819b9328c2355f02/DHB22SEP.pdf?MOD=AJPERES&lmod=641633860&CACHEID=a6ccf10044484f56819b9328c2355f02
2021-09-22,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-22nd-September-2021.pdf
2021-09-22,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 22-09-2021.pdf
2021-09-22,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//22-09-2021 HMB English.pdf
2021-09-22,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-22.pdf
2021-09-22,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember22.pdf
2021-09-22,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_22.09.2021_V3.pdf
2021-09-22,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-22-09-2021.pdf
2021-09-22,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-22-09-21-COVID-19.pdf
2021-09-22,UK,https://health.uk.gov.in/files/2021.09.22_Health_Bulletin_2.pdf
2021-09-22,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_22ND_SEP_REPORT_FINAL.pdf
2021-09-23,DL,http://health.delhigovt.nic.in/wps/wcm/connect/541c250044484fa881a19328c2355f02/DHB23SEP.pdf?MOD=AJPERES&lmod=641668725&CACHEID=541c250044484fa881a19328c2355f02
2021-09-23,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-23rd-September-2021.pdf
2021-09-23,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 23-09-2021.pdf
2021-09-23,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//23-09-2021 HMB English.pdf
2021-09-23,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-23-Revised.pdf
2021-09-23,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember23.pdf
2021-09-23,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Revised-Letter_Health_Bulletin_23.09.2021_V.pdf
2021-09-23,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-23-09-2021.pdf
2021-09-23,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2021/12/Media-Bulletin-23-09-21-COVID-19.pdf
2021-09-23,UK,https://health.uk.gov.in/files/2021.09.23_Health_Bulletin_2.pdf
2021-09-23,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_23RD_SEP_REPORT_FINAL.pdf
2021-09-24,DL,http://health.delhigovt.nic.in/wps/wcm/connect/55b97a0044482a48813f9328c2355f02/DHB24SEP.pdf?MOD=AJPERES&lmod=637581961&CACHEID=55b97a0044482a48813f9328c2355f02
2021-09-24,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-24th-September-2021.pdf
2021-09-24,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 24-09-2021.pdf
2021-09-24,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//24-09-2021 HMB English.pdf
2021-09-24,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-24.pdf
2021-09-24,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember24.pdf
2021-09-24,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_24.09.2021_V3.pdf
2021-09-24,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-24-09-2021.pdf
2021-09-24,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-24-09-21-COVID-19.pdf
2021-09-24,UK,https://health.uk.gov.in/files/2021.09.24_Health_Bulletin_2.pdf
2021-09-24,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_24TH_SEP_REPORT_FINAL.pdf
2021-09-25,DL,http://health.delhigovt.nic.in/wps/wcm/connect/70d2cb0044482ad681459328c2355f02/DHB25SEP.pdf?MOD=AJPERES&lmod=637685220&CACHEID=70d2cb0044482ad681459328c2355f02
2021-09-25,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-25th-September-2021.pdf
2021-09-25,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 25-09-2021.pdf
2021-09-25,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//25-09-2021 HMB English.pdf
2021-09-25,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-25-Revised.pdf
2021-09-25,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember25.pdf
2021-09-25,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_25.09.2021_V3.pdf
2021-09-25,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-25-09-2021.pdf
2021-09-25,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-25-09-21-COVID-19.pdf
2021-09-25,UK,https://health.uk.gov.in/files/2021.09.25_Health_Bulletin.pdf
2021-09-25,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_25TH_SEP_REPORT_FINAL.pdf
2021-09-26,DL,http://health.delhigovt.nic.in/wps/wcm/connect/0992450044482bc2814b9328c2355f02/DHB26SEP.pdf?MOD=AJPERES&lmod=637837476&CACHEID=0992450044482bc2814b9328c2355f02
2021-09-26,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-bulletin-26th-September-2021.pdf
2021-09-26,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 26-09-2021.pdf
2021-09-26,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//26-09-2021 HMB English.pdf
2021-09-26,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-26.pdf
2021-09-26,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember26.pdf
2021-09-26,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_26.09.2021_V3.pdf
2021-09-26,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-26-09-2021.pdf
2021-09-26,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-26-09-21-COVID-19.pdf
2021-09-26,UK,https://health.uk.gov.in/files/2021.09.26_Health_Bulletin_2.pdf
2021-09-26,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_26TH_SEP_REPORT_FINAL.pdf
2021-09-27,DL,http://health.delhigovt.nic.in/wps/wcm/connect/e00cf780444bdebe887e9b28c2355f02/DHB27SEP.pdf?MOD=AJPERES&lmod=741850490&CACHEID=e00cf780444bdebe887e9b28c2355f02
2021-09-27,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-27th-September-2021.pdf
2021-09-27,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 27-09-2021.pdf
2021-09-27,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//27-09-2021 HMB English.pdf
2021-09-27,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-27.pdf
2021-09-27,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember27.pdf
2021-09-27,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_27.09.2021_V3.pdf
2021-09-27,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-27-09-2021.pdf
2021-09-27,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-27-09-21-COVID-19.pdf
2021-09-27,UK,https://health.uk.gov.in/files/2021.09.27_Health_Bulletin_2.pdf
2021-09-27,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_27TH_SEP_REPORT_FINAL.pdf
2021-09-28,DL,http://health.delhigovt.nic.in/wps/wcm/connect/7b645300445e3c26a3b8b328c2355f02/DHB28SEP.pdf?MOD=AJPERES&lmod=1258771302&CACHEID=7b645300445e3c26a3b8b328c2355f02
2021-09-28,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-28th-September-2021.pdf
2021-09-28,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 28-09-2021.pdf
2021-09-28,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//28-09-2021 HMB English.pdf
2021-09-28,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-28.pdf
2021-09-28,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember28.pdf
2021-09-28,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_28.09.2021_V3.pdf
2021-09-28,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-28-09-2021.pdf
2021-09-28,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-28.09.2021.pdf
2021-09-28,UK,https://health.uk.gov.in/files/2021.09.28_Health_Bulletin_2.pdf
2021-09-28,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_28TH_SEP_REPORT_FINAL.pdf
2021-09-29,DL,http://health.delhigovt.nic.in/wps/wcm/connect/b47ee080445e3c83a3beb328c2355f02/DHB29SEP.pdf?MOD=AJPERES&lmod=1258808684&CACHEID=b47ee080445e3c83a3beb328c2355f02
2021-09-29,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-29th-September-2021.pdf
2021-09-29,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 29-09-2021.pdf
2021-09-29,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//29-09-2021 HMB English.pdf
2021-09-29,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-29.pdf
2021-09-29,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember29.pdf
2021-09-29,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/09/Letter_Health_Bulletin_29.09.2021_V3.pdf
2021-09-29,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-29-09-2021.pdf
2021-09-29,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-29-09-21-COVID-19.pdf
2021-09-29,UK,https://health.uk.gov.in/files/2021.09.29_Health_Bulletin_2.pdf
2021-09-29,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_29TH_SEP_REPORT_FINAL.pdf
2021-09-30,DL,http://health.delhigovt.nic.in/wps/wcm/connect/9d171600445e3ccaa3c4b328c2355f02/DHB30SEP.pdf?MOD=AJPERES&lmod=1258843760&CACHEID=9d171600445e3ccaa3c4b328c2355f02
2021-09-30,GA,https://www.goa.gov.in/wp-content/uploads/2021/09/Media-Bulletin-30th-September-2021.pdf
2021-09-30,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 30-09-2021.pdf
2021-09-30,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-SEP21//30-09-2021 HMB English.pdf
2021-09-30,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/09/Bulletin-HFWD-English-September-30.pdf
2021-09-30,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteseptember30.pdf
2021-09-30,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_30.09.2021-_Final.pdf
2021-09-30,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/09/Media-Bulletin-30-09-2021.pdf
2021-09-30,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-30-09-21-COVID-19.pdf
2021-09-30,UK,https://health.uk.gov.in/files/2021.09.30_Health_Bulletin_2.pdf
2021-09-30,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_30TH_SEP_REPORT_FINAL.pdf
2021-10-01,DL,http://health.delhigovt.nic.in/wps/wcm/connect/04bf7080446171daa889bb28c2355f02/DHB01OCT.pdf?MOD=AJPERES&lmod=1349119256&CACHEID=04bf7080446171daa889bb28c2355f02
2021-10-01,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-1st-october-2021.pdf
2021-10-01,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 01-10-2021.pdf
2021-10-01,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//01-10-2021 HMB English.pdf
2021-10-01,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-01.pdf
2021-10-01,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober01.pdf
2021-10-01,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_01.10.2021_V3.pdf
2021-10-01,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-01-10-2021.pdf
2021-10-01,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-01-10-21-COVID-19.pdf
2021-10-01,UK,https://health.uk.gov.in/files/2021.10.01_Health_Bulletin_2.pdf
2021-10-01,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_1ST_OCT_REPORT_FINAL.pdf
2021-10-02,DL,http://health.delhigovt.nic.in/wps/wcm/connect/375681004461724da88fbb28c2355f02/DHB02OCT.pdf?MOD=AJPERES&lmod=1349164982&CACHEID=375681004461724da88fbb28c2355f02
2021-10-02,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-2nd-October-2021.pdf
2021-10-02,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 02-10-2021.pdf
2021-10-02,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//02-10-2021 HMB English.pdf
2021-10-02,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-02.pdf
2021-10-02,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober02.pdf
2021-10-02,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_02.10.2021_V3.pdf
2021-10-02,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-02-10-2021.pdf
2021-10-02,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-02-10-21-COVID-19.pdf
2021-10-02,UK,https://health.uk.gov.in/files/2021.10.02_Health_Bulletin.pdf
2021-10-02,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_2ND_OCT_REPORT_FINAL.pdf
2021-10-03,DL,http://health.delhigovt.nic.in/wps/wcm/connect/ea236680446a97f2b72bb728c2355f02/DHB03OCT.pdf?MOD=AJPERES&lmod=1606639989&CACHEID=ea236680446a97f2b72bb728c2355f02
2021-10-03,GA,https://www.goa.gov.in/wp-content/uploads/2020/10/Media-Bulletin-3-october.pdf
2021-10-03,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 03-10-2021.pdf
2021-10-03,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//03-10-2021 HMB English.pdf
2021-10-03,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-03-Revised.pdf
2021-10-03,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober03.pdf
2021-10-03,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_03.10.2021_V3.pdf
2021-10-03,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-03-10-2021.pdf
2021-10-03,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-03-10-21-COVID-19.pdf
2021-10-03,UK,https://health.uk.gov.in/files/2021.10.03_Health_Bulletin_2.pdf
2021-10-03,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_3RD_OCT_REPORT_FINAL.pdf
2021-10-04,DL,http://health.delhigovt.nic.in/wps/wcm/connect/00134480446a9850b732b728c2355f02/DHB04OCT.pdf?MOD=AJPERES&lmod=1606673251&CACHEID=00134480446a9850b732b728c2355f02
2021-10-04,GA,https://www.goa.gov.in/wp-content/uploads/2020/10/Media-Bulletin-4-october-.pdf
2021-10-04,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 04-10-2021.pdf
2021-10-04,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//04-10-2021 HMB English.pdf
2021-10-04,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-04.pdf
2021-10-04,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober04.pdf
2021-10-04,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_04.10.2021_V3.pdf
2021-10-04,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-04-10-2021.pdf
2021-10-04,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-04-10-21-COVID-19.pdf
2021-10-04,UK,https://health.uk.gov.in/files/2021.10.04_Health_Bulletin_3.pdf
2021-10-04,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_4TH_OCT_REPORT_FINAL.pdf
2021-10-05,DL,http://health.delhigovt.nic.in/wps/wcm/connect/4abbad80446a989eb738b728c2355f02/DHB05OCT.pdf?MOD=AJPERES&lmod=1606705360&CACHEID=4abbad80446a989eb738b728c2355f02
2021-10-05,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-05th-October-2021.pdf
2021-10-05,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 05-10-2021.pdf
2021-10-05,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//05-10-2021 HMB English.pdf
2021-10-05,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-05.pdf
2021-10-05,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober05.pdf
2021-10-05,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_05.10.2021_V3.pdf
2021-10-05,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-05-10-2021.pdf
2021-10-05,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-05-10-21-COVID-19.pdf
2021-10-05,UK,https://health.uk.gov.in/files/2021.10.05_Health_Bulletin_2.pdf
2021-10-05,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_5TH_OCT_REPORT_FINAL.pdf
2021-10-06,DL,http://health.delhigovt.nic.in/wps/wcm/connect/fd186280446a98e8b73eb728c2355f02/DHB06OCT.pdf?MOD=AJPERES&lmod=1606738487&CACHEID=fd186280446a98e8b73eb728c2355f02
2021-10-06,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-06th-October-2021.pdf
2021-10-06,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 06-10-2021.pdf
2021-10-06,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//06-10-2021 HMB English.pdf
2021-10-06,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-06.pdf
2021-10-06,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober06.pdf
2021-10-06,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_06.10.2021_V3.pdf
2021-10-06,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-06-10-2021.pdf
2021-10-06,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-06-10-21-COVID-19.pdf
2021-10-06,UK,https://health.uk.gov.in/files/2021.10.06_Health_Bulletin_2.pdf
2021-10-06,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_6TH_OCT_REPORT_FINAL_(1).pdf
2021-10-07,DL,http://health.delhigovt.nic.in/wps/wcm/connect/b269be0044738c0f81bf9328c2355f02/DHB07OCT.pdf?MOD=AJPERES&lmod=1858667185&CACHEID=b269be0044738c0f81bf9328c2355f02
2021-10-07,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-07th-October-2021.pdf
2021-10-07,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 07-10-2021.pdf
2021-10-07,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//07-10-2021 HMB English.pdf
2021-10-07,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-07.pdf
2021-10-07,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober07.pdf
2021-10-07,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_07.10.2021_V3.pdf
2021-10-07,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-07-10-2021.pdf
2021-10-07,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2021/10/Media-Bulletin-07-10-21-COVID-19.pdf
2021-10-07,UK,https://health.uk.gov.in/files/2021.10.07_Health_Bulletin_2.pdf
2021-10-07,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_7TH_OCT_REPORT_FINAL.pdf
2021-10-08,DL,http://health.delhigovt.nic.in/wps/wcm/connect/70f8c0004473941281cf9328c2355f02/DHB08OCT.pdf?MOD=AJPERES&lmod=1859546124&CACHEID=70f8c0004473941281cf9328c2355f02
2021-10-08,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-08th-October-2021.pdf
2021-10-08,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 08-10-2021.pdf
2021-10-08,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//08-10-2021 HMB English.pdf
2021-10-08,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-08.pdf
2021-10-08,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober08.pdf
2021-10-08,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_08.10.2021_V3.pdf
2021-10-08,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-08-10-2021.pdf
2021-10-08,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-08-10-21-COVID-19.pdf
2021-10-08,UK,https://health.uk.gov.in/files/2021.10.08_Health_Bulletin_7.pdf
2021-10-08,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_8TH_OCT_REPORT_FINAL.pdf
2021-10-09,DL,http://health.delhigovt.nic.in/wps/wcm/connect/53db51004473a32f82159328c2355f02/DHB09OCT.pdf?MOD=AJPERES&lmod=-2019810555&CACHEID=53db51004473a32f82159328c2355f02
2021-10-09,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-Bulletin-09th-October-2021.pdf
2021-10-09,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 09-10-2021.pdf
2021-10-09,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//09-10-2021 HMB English.pdf
2021-10-09,KL,https://dhs.kerala.gov.in/wp-content/uploads/2021/10/Bulletin-HFWD-English-October-09-1.pdf
2021-10-09,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober09.pdf
2021-10-09,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_09.10.2021_V3.pdf
2021-10-09,TG,https://covid19.telangana.gov.in/wp-content/uploads/2021/10/Media-Bulletin-09-10-2021.pdf
2021-10-09,TN,http://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-09-10-21-COVID-19.pdf
2021-10-09,UK,https://health.uk.gov.in/files/2021.10.09_Health_Bulletin_2.pdf
2021-10-09,WB,https://www.wbhealth.gov.in/uploaded_files/corona/WB_DHFW_Bulletin_9TH_OCT_REPORT_FINAL.pdf
2021-10-10,DL,http://health.delhigovt.nic.in/wps/wcm/connect/7e2620804473a3ba82219328c2355f02/DHB10OCT.pdf?MOD=AJPERES&lmod=-2019800662&CACHEID=7e2620804473a3ba82219328c2355f02
2021-10-10,GA,https://www.goa.gov.in/wp-content/uploads/2021/10/Media-bulletin-10th-Oct-2021.pdf
2021-10-10,HR,http://www.nhmharyana.gov.in/WriteReadData/userfiles/file/CoronaVirus/Daily Bulletin of COVID 19 as on 10-10-2021.pdf
2021-10-10,KA,https://covid19.karnataka.gov.in/storage/pdf-files/EMB-OCT21//10-10-2021 HMB English.pdf
2021-10-10,MH,https://arogya.maharashtra.gov.in/pdf/ncovidepressnoteoctober10.pdf
2021-10-10,MP,http://sarthak.nhmmp.gov.in/covid/wp-content/uploads/2021/10/Letter_Health_Bulletin_10.10.2021_V3.pdf
