date,district_name,cases_total,recoveries_total,deaths_total,deaths_total_other_causes,active_cases
2021-10-06,nanded,90336.0,87663.0,2658.0,6.0,9.0
2021-10-06,nandurbar,40000.0,39049.0,947.0,3.0,1.0
2021-10-06,nashik,408873.0,399425.0,8637.0,1.0,810.0
2021-10-06,osmanabad,67249.0,64751.0,1948.0,114.0,436.0
2021-10-06,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-06,palghar,136952.0,133217.0,3277.0,14.0,444.0
2021-10-06,parbhani,52311.0,50975.0,1230.0,19.0,87.0
2021-10-06,pune,1145847.0,1117074.0,19495.0,349.0,8929.0
2021-10-06,raigad,194107.0,188098.0,4518.0,7.0,1484.0
2021-10-06,ratnagiri,78320.0,75229.0,2439.0,5.0,647.0
2021-10-06,sangli,208744.0,202196.0,5597.0,9.0,942.0
2021-10-06,satara,248808.0,240397.0,6325.0,31.0,2055.0
2021-10-06,sindhudurg,52091.0,50014.0,1405.0,15.0,657.0
2021-10-06,solapur,208775.0,202041.0,5476.0,109.0,1149.0
2021-10-06,thane,604732.0,589301.0,11382.0,35.0,4014.0
2021-10-06,total,6567791.0,6391662.0,139362.0,3586.0,33181.0
2021-10-06,wardha,57329.0,55941.0,1217.0,165.0,6.0
2021-10-06,washim,41642.0,40996.0,636.0,3.0,7.0
2021-10-06,yavatmal,75945.0,74138.0,1798.0,4.0,5.0
2021-10-10,ahmednagar,335147.0,324393.0,6936.0,1.0,3817.0
2021-10-10,akola,58742.0,57286.0,1423.0,4.0,29.0
2021-10-10,amaravati,96222.0,94529.0,1594.0,2.0,97.0
2021-10-10,aurangabad,154922.0,150095.0,4250.0,14.0,563.0
2021-10-10,beed,103439.0,100331.0,2785.0,7.0,316.0
2021-10-10,bhandara,60074.0,58939.0,1123.0,10.0,2.0
2021-10-10,buldhana,85474.0,84665.0,792.0,6.0,11.0
2021-10-10,chandrapur,88924.0,87230.0,1559.0,4.0,131.0
2021-10-10,dhule,46154.0,45481.0,654.0,11.0,8.0
2021-10-10,gadchiroli,30430.0,29712.0,669.0,33.0,16.0
2021-10-10,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-10,hingoli,18464.0,17938.0,506.0,1.0,19.0
2021-10-10,jalgaon,139898.0,137138.0,2712.0,32.0,16.0
2021-10-10,jalna,60533.0,59258.0,1209.0,1.0,65.0
2021-10-10,kolhapur,206473.0,200305.0,5842.0,5.0,321.0
2021-10-10,latur,91990.0,89270.0,2430.0,6.0,284.0
2021-10-10,mumbai,748640.0,724063.0,16158.0,2488.0,5931.0
2021-10-10,nagpur,493508.0,484232.0,9128.0,71.0,77.0
2021-10-10,nanded,90348.0,87673.0,2658.0,6.0,11.0
2021-10-10,nandurbar,40004.0,39049.0,947.0,3.0,5.0
2021-10-10,nashik,409178.0,399700.0,8642.0,1.0,835.0
2021-10-10,osmanabad,67409.0,64786.0,1951.0,114.0,558.0
2021-10-10,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-10,palghar,137195.0,133254.0,3278.0,14.0,649.0
2021-10-10,parbhani,52323.0,50984.0,1231.0,19.0,89.0
2021-10-10,pune,1147886.0,1119457.0,19507.0,349.0,8573.0
2021-10-10,raigad,194644.0,188500.0,4529.0,7.0,1608.0
2021-10-10,ratnagiri,78503.0,75488.0,2446.0,5.0,564.0
2021-10-10,sangli,208978.0,202567.0,5598.0,9.0,804.0
2021-10-10,satara,249364.0,241018.0,6349.0,31.0,1966.0
2021-10-10,sindhudurg,52283.0,50145.0,1416.0,15.0,707.0
2021-10-10,solapur,209273.0,202685.0,5500.0,109.0,979.0
2021-10-10,thane,605858.0,590089.0,11388.0,35.0,4346.0
2021-10-10,total,6577872.0,6401287.0,139542.0,3594.0,33449.0
2021-10-10,wardha,57331.0,55945.0,1217.0,165.0,4.0
2021-10-10,washim,41646.0,41000.0,637.0,3.0,6.0
2021-10-10,yavatmal,75954.0,74144.0,1798.0,4.0,8.0
2021-10-11,ahmednagar,335460.0,325005.0,6945.0,1.0,3509.0
2021-10-11,akola,58744.0,57288.0,1423.0,4.0,29.0
2021-10-11,amaravati,96222.0,94530.0,1594.0,2.0,96.0
2021-10-11,aurangabad,154934.0,150223.0,4250.0,14.0,447.0
2021-10-11,beed,103462.0,100409.0,2786.0,7.0,260.0
2021-10-11,bhandara,60074.0,58939.0,1123.0,10.0,2.0
2021-10-11,buldhana,85475.0,84665.0,792.0,6.0,12.0
2021-10-11,chandrapur,88925.0,87241.0,1559.0,4.0,121.0
2021-10-11,dhule,46154.0,45482.0,654.0,11.0,7.0
2021-10-11,gadchiroli,30430.0,29714.0,669.0,33.0,14.0
2021-10-11,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-11,hingoli,18464.0,17938.0,506.0,1.0,19.0
2021-10-11,jalgaon,139898.0,137143.0,2712.0,32.0,11.0
2021-10-11,jalna,60533.0,59258.0,1209.0,1.0,65.0
2021-10-11,kolhapur,206481.0,200321.0,5842.0,5.0,313.0
2021-10-11,latur,91995.0,89270.0,2430.0,6.0,289.0
2021-10-11,mumbai,749041.0,724421.0,16162.0,2489.0,5969.0
2021-10-11,nagpur,493510.0,484241.0,9128.0,71.0,70.0
2021-10-11,nanded,90350.0,87674.0,2658.0,6.0,12.0
2021-10-11,nandurbar,40004.0,39049.0,947.0,3.0,5.0
2021-10-11,nashik,409224.0,399864.0,8643.0,1.0,716.0
2021-10-11,osmanabad,67442.0,64903.0,1952.0,114.0,473.0
2021-10-11,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-11,palghar,137215.0,133264.0,3278.0,14.0,659.0
2021-10-11,parbhani,52325.0,50985.0,1231.0,19.0,90.0
2021-10-11,pune,1148217.0,1119884.0,19519.0,349.0,8465.0
2021-10-11,raigad,194713.0,188588.0,4529.0,7.0,1589.0
2021-10-11,ratnagiri,78512.0,75583.0,2446.0,5.0,478.0
2021-10-11,sangli,209016.0,202569.0,5598.0,9.0,840.0
2021-10-11,satara,249435.0,241425.0,6351.0,31.0,1628.0
2021-10-11,sindhudurg,52309.0,50204.0,1417.0,15.0,673.0
2021-10-11,solapur,209353.0,202984.0,5504.0,109.0,756.0
2021-10-11,thane,606099.0,590229.0,11389.0,35.0,4446.0
2021-10-11,total,6579608.0,6404320.0,139578.0,3595.0,32115.0
2021-10-11,wardha,57331.0,55945.0,1217.0,165.0,4.0
2021-10-11,washim,41646.0,41000.0,637.0,3.0,6.0
2021-10-11,yavatmal,75954.0,74144.0,1798.0,4.0,8.0
2021-10-12,ahmednagar,335772.0,325021.0,6951.0,1.0,3799.0
2021-10-12,akola,58744.0,57289.0,1423.0,4.0,28.0
2021-10-12,amaravati,96222.0,94530.0,1594.0,2.0,96.0
2021-10-12,aurangabad,154964.0,150223.0,4250.0,14.0,477.0
2021-10-12,beed,103482.0,100524.0,2786.0,7.0,165.0
2021-10-12,bhandara,60074.0,58939.0,1123.0,10.0,2.0
2021-10-12,buldhana,85479.0,84665.0,793.0,6.0,15.0
2021-10-12,chandrapur,88927.0,87241.0,1559.0,4.0,123.0
2021-10-12,dhule,46155.0,45483.0,654.0,11.0,7.0
2021-10-12,gadchiroli,30430.0,29714.0,669.0,33.0,14.0
2021-10-12,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-12,hingoli,18464.0,17939.0,506.0,1.0,18.0
2021-10-12,jalgaon,139898.0,137143.0,2713.0,32.0,10.0
2021-10-12,jalna,60539.0,59294.0,1209.0,1.0,35.0
2021-10-12,kolhapur,206491.0,200386.0,5842.0,5.0,258.0
2021-10-12,latur,92008.0,89270.0,2432.0,6.0,300.0
2021-10-12,mumbai,749459.0,724821.0,16164.0,2489.0,5985.0
2021-10-12,nagpur,493514.0,484248.0,9128.0,71.0,67.0
2021-10-12,nanded,90351.0,87675.0,2658.0,6.0,12.0
2021-10-12,nandurbar,40004.0,39052.0,947.0,3.0,2.0
2021-10-12,nashik,409286.0,400080.0,8644.0,1.0,561.0
2021-10-12,osmanabad,67481.0,65034.0,1952.0,114.0,381.0
2021-10-12,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-12,palghar,137250.0,133386.0,3278.0,14.0,572.0
2021-10-12,parbhani,52327.0,50993.0,1231.0,19.0,84.0
2021-10-12,pune,1148714.0,1120634.0,19525.0,349.0,8206.0
2021-10-12,raigad,194800.0,189013.0,4531.0,7.0,1249.0
2021-10-12,ratnagiri,78543.0,75719.0,2450.0,5.0,369.0
2021-10-12,sangli,209068.0,202678.0,5598.0,9.0,783.0
2021-10-12,satara,249525.0,241497.0,6359.0,31.0,1638.0
2021-10-12,sindhudurg,52361.0,50290.0,1420.0,15.0,636.0
2021-10-12,solapur,209434.0,203016.0,5511.0,109.0,798.0
2021-10-12,thane,606317.0,591109.0,11389.0,35.0,3784.0
2021-10-12,total,6581677.0,6407936.0,139621.0,3595.0,30525.0
2021-10-12,wardha,57331.0,55945.0,1217.0,165.0,4.0
2021-10-12,washim,41648.0,41003.0,637.0,3.0,5.0
2021-10-12,yavatmal,75954.0,74144.0,1798.0,4.0,8.0
2021-10-19,ahmednagar,337668.0,327524.0,6992.0,1.0,3151.0
2021-10-19,akola,58755.0,57305.0,1424.0,4.0,22.0
2021-10-19,amaravati,96225.0,94618.0,1594.0,2.0,11.0
2021-10-19,aurangabad,155093.0,150371.0,4250.0,14.0,458.0
2021-10-19,beed,103602.0,100668.0,2796.0,7.0,131.0
2021-10-19,bhandara,60074.0,58940.0,1123.0,10.0,1.0
2021-10-19,buldhana,85492.0,84674.0,795.0,6.0,17.0
2021-10-19,chandrapur,88940.0,87332.0,1559.0,4.0,45.0
2021-10-19,dhule,46159.0,45490.0,654.0,11.0,4.0
2021-10-19,gadchiroli,30437.0,29727.0,669.0,33.0,8.0
2021-10-19,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-19,hingoli,18473.0,17943.0,506.0,1.0,23.0
2021-10-19,jalgaon,139919.0,137158.0,2714.0,32.0,15.0
2021-10-19,jalna,60587.0,59313.0,1209.0,1.0,64.0
2021-10-19,kolhapur,206570.0,200537.0,5843.0,5.0,185.0
2021-10-19,latur,92059.0,89499.0,2433.0,6.0,121.0
2021-10-19,mumbai,752344.0,728138.0,16188.0,2497.0,5521.0
2021-10-19,nagpur,493538.0,484274.0,9128.0,71.0,65.0
2021-10-19,nanded,90368.0,87690.0,2658.0,6.0,14.0
2021-10-19,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-19,nashik,409953.0,400642.0,8658.0,1.0,652.0
2021-10-19,osmanabad,67633.0,65309.0,1959.0,114.0,251.0
2021-10-19,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-19,palghar,137595.0,133787.0,3281.0,14.0,513.0
2021-10-19,parbhani,52344.0,51059.0,1232.0,19.0,34.0
2021-10-19,pune,1151475.0,1123832.0,19553.0,349.0,7741.0
2021-10-19,raigad,195368.0,189905.0,4538.0,7.0,918.0
2021-10-19,ratnagiri,78753.0,75979.0,2466.0,5.0,303.0
2021-10-19,sangli,209419.0,203087.0,5606.0,9.0,717.0
2021-10-19,satara,249986.0,242605.0,6392.0,31.0,958.0
2021-10-19,sindhudurg,52582.0,50533.0,1429.0,15.0,605.0
2021-10-19,solapur,209906.0,203678.0,5529.0,109.0,590.0
2021-10-19,thane,607888.0,592828.0,11407.0,35.0,3618.0
2021-10-19,total,6594820.0,6424547.0,139865.0,3603.0,26805.0
2021-10-19,wardha,57335.0,55949.0,1217.0,165.0,4.0
2021-10-19,washim,41657.0,41015.0,637.0,3.0,2.0
2021-10-19,yavatmal,75958.0,74147.0,1798.0,4.0,9.0
2021-10-20,ahmednagar,337872.0,328205.0,6994.0,1.0,2672.0
2021-10-20,akola,58757.0,57307.0,1424.0,4.0,22.0
2021-10-20,amaravati,96225.0,94618.0,1594.0,2.0,11.0
2021-10-20,aurangabad,155109.0,150371.0,4250.0,14.0,474.0
2021-10-20,beed,103609.0,100679.0,2798.0,7.0,125.0
2021-10-20,bhandara,60074.0,58940.0,1123.0,10.0,1.0
2021-10-20,buldhana,85496.0,84679.0,795.0,6.0,16.0
2021-10-20,chandrapur,88943.0,87332.0,1559.0,4.0,48.0
2021-10-20,dhule,46160.0,45492.0,654.0,11.0,3.0
2021-10-20,gadchiroli,30437.0,29728.0,669.0,33.0,7.0
2021-10-20,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-20,hingoli,18473.0,17943.0,506.0,1.0,23.0
2021-10-20,jalgaon,139920.0,137158.0,2714.0,32.0,16.0
2021-10-20,jalna,60589.0,59326.0,1209.0,1.0,53.0
2021-10-20,kolhapur,206576.0,200557.0,5843.0,5.0,171.0
2021-10-20,latur,92070.0,89499.0,2433.0,6.0,132.0
2021-10-20,mumbai,752806.0,728591.0,16192.0,2498.0,5525.0
2021-10-20,nagpur,493551.0,484282.0,9128.0,71.0,70.0
2021-10-20,nanded,90368.0,87692.0,2658.0,6.0,12.0
2021-10-20,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-20,nashik,410058.0,400717.0,8660.0,1.0,680.0
2021-10-20,osmanabad,67660.0,65321.0,1960.0,114.0,265.0
2021-10-20,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-20,palghar,137632.0,133905.0,3282.0,14.0,431.0
2021-10-20,parbhani,52344.0,51060.0,1232.0,19.0,33.0
2021-10-20,pune,1151873.0,1124433.0,19554.0,349.0,7537.0
2021-10-20,raigad,195436.0,189991.0,4538.0,7.0,900.0
2021-10-20,ratnagiri,78776.0,76013.0,2467.0,5.0,291.0
2021-10-20,sangli,209455.0,203204.0,5607.0,9.0,635.0
2021-10-20,satara,250050.0,242802.0,6396.0,31.0,821.0
2021-10-20,sindhudurg,52609.0,50567.0,1429.0,15.0,598.0
2021-10-20,solapur,209963.0,203860.0,5529.0,110.0,464.0
2021-10-20,thane,608139.0,593052.0,11409.0,35.0,3643.0
2021-10-20,total,6596645.0,6427426.0,139886.0,3605.0,25728.0
2021-10-20,wardha,57335.0,55949.0,1217.0,165.0,4.0
2021-10-20,washim,41657.0,41015.0,637.0,3.0,2.0
2021-10-20,yavatmal,75958.0,74147.0,1798.0,4.0,9.0
2021-10-21,ahmednagar,338065.0,328616.0,6998.0,1.0,2450.0
2021-10-21,akola,58757.0,57307.0,1424.0,4.0,22.0
2021-10-21,amaravati,96226.0,94618.0,1594.0,2.0,12.0
2021-10-21,aurangabad,155122.0,150393.0,4250.0,14.0,465.0
2021-10-21,beed,103633.0,100691.0,2800.0,7.0,135.0
2021-10-21,bhandara,60078.0,58941.0,1123.0,10.0,4.0
2021-10-21,buldhana,85499.0,84684.0,796.0,6.0,13.0
2021-10-21,chandrapur,88945.0,87332.0,1560.0,4.0,49.0
2021-10-21,dhule,46162.0,45493.0,654.0,11.0,4.0
2021-10-21,gadchiroli,30438.0,29729.0,669.0,33.0,7.0
2021-10-21,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-21,hingoli,18473.0,17943.0,506.0,1.0,23.0
2021-10-21,jalgaon,139922.0,137161.0,2714.0,32.0,15.0
2021-10-21,jalna,60592.0,59332.0,1209.0,1.0,50.0
2021-10-21,kolhapur,206585.0,200568.0,5843.0,5.0,169.0
2021-10-21,latur,92073.0,89584.0,2433.0,6.0,50.0
2021-10-21,mumbai,753233.0,729131.0,16197.0,2500.0,5405.0
2021-10-21,nagpur,493555.0,484284.0,9128.0,71.0,72.0
2021-10-21,nanded,90373.0,87693.0,2658.0,6.0,16.0
2021-10-21,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-21,nashik,410105.0,400800.0,8661.0,1.0,643.0
2021-10-21,osmanabad,67668.0,65349.0,1961.0,114.0,244.0
2021-10-21,other states/country,144.0,0.0,111.0,2.0,31.0
2021-10-21,palghar,137677.0,133911.0,3282.0,14.0,470.0
2021-10-21,parbhani,52346.0,51065.0,1232.0,19.0,30.0
2021-10-21,pune,1152211.0,1125525.0,19566.0,349.0,6771.0
2021-10-21,raigad,195502.0,190116.0,4541.0,7.0,838.0
2021-10-21,ratnagiri,78799.0,76054.0,2470.0,5.0,270.0
2021-10-21,sangli,209489.0,203282.0,5607.0,9.0,591.0
2021-10-21,satara,250095.0,242882.0,6400.0,31.0,782.0
2021-10-21,sindhudurg,52631.0,50690.0,1429.0,15.0,497.0
2021-10-21,solapur,210038.0,203922.0,5531.0,110.0,475.0
2021-10-21,thane,608309.0,593193.0,11409.0,35.0,3672.0
2021-10-21,total,6598218.0,6430394.0,139925.0,3607.0,24292.0
2021-10-21,wardha,57336.0,55949.0,1217.0,165.0,5.0
2021-10-21,washim,41657.0,41015.0,637.0,3.0,2.0
2021-10-21,yavatmal,75959.0,74150.0,1798.0,4.0,7.0
2021-10-24,ahmednagar,338591.0,329394.0,7017.0,1.0,2179.0
2021-10-24,akola,58761.0,57311.0,1425.0,4.0,21.0
2021-10-24,amaravati,96228.0,94618.0,1594.0,2.0,14.0
2021-10-24,aurangabad,155175.0,150458.0,4250.0,14.0,453.0
2021-10-24,beed,103680.0,100768.0,2801.0,7.0,104.0
2021-10-24,bhandara,60080.0,58944.0,1123.0,10.0,3.0
2021-10-24,buldhana,85504.0,84694.0,796.0,6.0,8.0
2021-10-24,chandrapur,88961.0,87387.0,1560.0,4.0,10.0
2021-10-24,dhule,46167.0,45497.0,654.0,11.0,5.0
2021-10-24,gadchiroli,30438.0,29730.0,669.0,33.0,6.0
2021-10-24,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-24,hingoli,18475.0,17946.0,506.0,1.0,22.0
2021-10-24,jalgaon,139930.0,137167.0,2714.0,32.0,17.0
2021-10-24,jalna,60600.0,59335.0,1209.0,1.0,55.0
2021-10-24,kolhapur,206616.0,200584.0,5845.0,5.0,182.0
2021-10-24,latur,92094.0,89608.0,2434.0,6.0,46.0
2021-10-24,mumbai,754507.0,730714.0,16213.0,2505.0,5075.0
2021-10-24,nagpur,493572.0,484291.0,9128.0,71.0,82.0
2021-10-24,nanded,90381.0,87699.0,2658.0,6.0,18.0
2021-10-24,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-24,nashik,410225.0,400899.0,8667.0,1.0,658.0
2021-10-24,osmanabad,67739.0,65423.0,1962.0,114.0,240.0
2021-10-24,other states/country,144.0,31.0,111.0,2.0,0.0
2021-10-24,palghar,137809.0,133983.0,3282.0,14.0,530.0
2021-10-24,parbhani,52349.0,51069.0,1232.0,19.0,29.0
2021-10-24,pune,1153240.0,1126107.0,19574.0,349.0,7210.0
2021-10-24,raigad,195691.0,190400.0,4541.0,7.0,743.0
2021-10-24,ratnagiri,78859.0,76132.0,2474.0,5.0,248.0
2021-10-24,sangli,209616.0,203298.0,5609.0,9.0,700.0
2021-10-24,satara,250257.0,242981.0,6411.0,31.0,834.0
2021-10-24,sindhudurg,52692.0,50728.0,1430.0,15.0,519.0
2021-10-24,solapur,210213.0,203994.0,5540.0,110.0,569.0
2021-10-24,thane,608887.0,594139.0,11418.0,35.0,3295.0
2021-10-24,total,6602961.0,6435439.0,140016.0,3612.0,23894.0
2021-10-24,wardha,57339.0,55952.0,1217.0,165.0,5.0
2021-10-24,washim,41659.0,41015.0,637.0,3.0,4.0
2021-10-24,yavatmal,75961.0,74152.0,1798.0,4.0,7.0
2021-10-25,ahmednagar,338678.0,329405.0,7017.0,1.0,2255.0
2021-10-25,akola,58762.0,57311.0,1425.0,4.0,22.0
2021-10-25,amaravati,96228.0,94618.0,1594.0,2.0,14.0
2021-10-25,aurangabad,155192.0,150549.0,4250.0,14.0,379.0
2021-10-25,beed,103686.0,100778.0,2801.0,7.0,100.0
2021-10-25,bhandara,60080.0,58944.0,1123.0,10.0,3.0
2021-10-25,buldhana,85505.0,84698.0,796.0,6.0,5.0
2021-10-25,chandrapur,88962.0,87387.0,1560.0,4.0,11.0
2021-10-25,dhule,46167.0,45497.0,654.0,11.0,5.0
2021-10-25,gadchiroli,30438.0,29732.0,669.0,33.0,4.0
2021-10-25,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-25,hingoli,18475.0,17946.0,506.0,1.0,22.0
2021-10-25,jalgaon,139930.0,137169.0,2714.0,32.0,15.0
2021-10-25,jalna,60600.0,59354.0,1209.0,1.0,36.0
2021-10-25,kolhapur,206619.0,200597.0,5845.0,5.0,172.0
2021-10-25,latur,92095.0,89608.0,2434.0,6.0,47.0
2021-10-25,mumbai,754770.0,731065.0,16220.0,2506.0,4979.0
2021-10-25,nagpur,493576.0,484295.0,9128.0,71.0,82.0
2021-10-25,nanded,90382.0,87700.0,2658.0,6.0,18.0
2021-10-25,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-25,nashik,410265.0,400904.0,8667.0,1.0,693.0
2021-10-25,osmanabad,67744.0,65423.0,1962.0,114.0,245.0
2021-10-25,other states/country,144.0,31.0,111.0,2.0,0.0
2021-10-25,palghar,137832.0,133991.0,3282.0,14.0,545.0
2021-10-25,parbhani,52350.0,51072.0,1232.0,19.0,27.0
2021-10-25,pune,1153419.0,1126571.0,19576.0,349.0,6923.0
2021-10-25,raigad,195732.0,190493.0,4541.0,7.0,691.0
2021-10-25,ratnagiri,78860.0,76150.0,2476.0,5.0,229.0
2021-10-25,sangli,209631.0,203420.0,5609.0,9.0,593.0
2021-10-25,satara,250287.0,243171.0,6411.0,31.0,674.0
2021-10-25,sindhudurg,52695.0,50793.0,1430.0,15.0,457.0
2021-10-25,solapur,210242.0,204104.0,5540.0,110.0,488.0
2021-10-25,thane,609024.0,594139.0,11419.0,35.0,3431.0
2021-10-25,total,6603850.0,6437025.0,140028.0,3613.0,23184.0
2021-10-25,wardha,57339.0,55952.0,1217.0,165.0,5.0
2021-10-25,washim,41659.0,41015.0,637.0,3.0,4.0
2021-10-25,yavatmal,75961.0,74152.0,1798.0,4.0,7.0
2021-10-26,ahmednagar,338870.0,329405.0,7023.0,1.0,2441.0
2021-10-26,akola,58763.0,57313.0,1425.0,4.0,21.0
2021-10-26,amaravati,96230.0,94618.0,1594.0,2.0,16.0
2021-10-26,aurangabad,155214.0,150549.0,4251.0,14.0,400.0
2021-10-26,beed,103697.0,100796.0,2801.0,7.0,93.0
2021-10-26,bhandara,60080.0,58944.0,1123.0,10.0,3.0
2021-10-26,buldhana,85506.0,84699.0,796.0,6.0,5.0
2021-10-26,chandrapur,88963.0,87387.0,1560.0,4.0,12.0
2021-10-26,dhule,46167.0,45497.0,654.0,11.0,5.0
2021-10-26,gadchiroli,30438.0,29732.0,669.0,33.0,4.0
2021-10-26,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-26,hingoli,18475.0,17946.0,506.0,1.0,22.0
2021-10-26,jalgaon,139930.0,137170.0,2714.0,32.0,14.0
2021-10-26,jalna,60602.0,59365.0,1209.0,1.0,27.0
2021-10-26,kolhapur,206629.0,200628.0,5846.0,5.0,150.0
2021-10-26,latur,92098.0,89608.0,2434.0,6.0,50.0
2021-10-26,mumbai,755063.0,731394.0,16225.0,2508.0,4936.0
2021-10-26,nagpur,493579.0,484299.0,9128.0,71.0,81.0
2021-10-26,nanded,90386.0,87704.0,2658.0,6.0,18.0
2021-10-26,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-26,nashik,410349.0,401024.0,8674.0,1.0,650.0
2021-10-26,osmanabad,67752.0,65484.0,1963.0,114.0,191.0
2021-10-26,other states/country,144.0,31.0,111.0,2.0,0.0
2021-10-26,palghar,137865.0,134098.0,3282.0,14.0,471.0
2021-10-26,parbhani,52353.0,51072.0,1233.0,19.0,29.0
2021-10-26,pune,1153636.0,1126871.0,19579.0,349.0,6837.0
2021-10-26,raigad,195773.0,190559.0,4545.0,7.0,662.0
2021-10-26,ratnagiri,78879.0,76181.0,2476.0,5.0,217.0
2021-10-26,sangli,209662.0,203460.0,5609.0,9.0,584.0
2021-10-26,satara,250319.0,243266.0,6413.0,31.0,609.0
2021-10-26,sindhudurg,52715.0,50865.0,1430.0,15.0,405.0
2021-10-26,solapur,210281.0,204179.0,5541.0,110.0,451.0
2021-10-26,thane,609152.0,594139.0,11419.0,35.0,3559.0
2021-10-26,total,6605051.0,6438395.0,140060.0,3615.0,22981.0
2021-10-26,wardha,57340.0,55953.0,1217.0,165.0,5.0
2021-10-26,washim,41659.0,41015.0,637.0,3.0,4.0
2021-10-26,yavatmal,75961.0,74153.0,1798.0,4.0,6.0
2021-10-27,7nashik,410410.0,401291.0,8674.0,1.0,444.0
2021-10-27,ahmednagar,339024.0,329801.0,7031.0,1.0,2191.0
2021-10-27,akola,58764.0,57314.0,1425.0,4.0,21.0
2021-10-27,amaravati,96231.0,94618.0,1594.0,2.0,17.0
2021-10-27,aurangabad,155248.0,150615.0,4251.0,14.0,368.0
2021-10-27,beed,103711.0,100796.0,2803.0,7.0,105.0
2021-10-27,bhandara,60081.0,58945.0,1123.0,10.0,3.0
2021-10-27,buldhana,85509.0,84702.0,796.0,6.0,5.0
2021-10-27,chandrapur,88963.0,87387.0,1560.0,4.0,12.0
2021-10-27,dhule,46167.0,45497.0,654.0,11.0,5.0
2021-10-27,gadchiroli,30439.0,29732.0,669.0,33.0,5.0
2021-10-27,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-27,hingoli,18475.0,17948.0,506.0,1.0,20.0
2021-10-27,jalgaon,139933.0,137173.0,2714.0,32.0,14.0
2021-10-27,jalna,60604.0,59375.0,1209.0,1.0,19.0
2021-10-27,kolhapur,206637.0,200644.0,5846.0,5.0,142.0
2021-10-27,latur,92103.0,89608.0,2435.0,6.0,54.0
2021-10-27,mumbai,755480.0,731749.0,16229.0,2509.0,4993.0
2021-10-27,nagpur,493583.0,484306.0,9128.0,71.0,78.0
2021-10-27,nanded,90393.0,87709.0,2658.0,6.0,20.0
2021-10-27,nandurbar,40004.0,39053.0,948.0,3.0,0.0
2021-10-27,osmanabad,67765.0,65539.0,1963.0,114.0,149.0
2021-10-27,other states/country,144.0,31.0,111.0,2.0,0.0
2021-10-27,palghar,137902.0,134116.0,3282.0,14.0,490.0
2021-10-27,parbhani,52353.0,51074.0,1233.0,19.0,27.0
2021-10-27,pune,1153942.0,1130030.0,19579.0,349.0,3984.0
2021-10-27,raigad,195812.0,190620.0,4546.0,7.0,639.0
2021-10-27,ratnagiri,78899.0,76212.0,2477.0,5.0,205.0
2021-10-27,sangli,209675.0,203525.0,5609.0,9.0,532.0
2021-10-27,satara,250384.0,243330.0,6419.0,31.0,604.0
2021-10-27,sindhudurg,52726.0,50878.0,1431.0,15.0,402.0
2021-10-27,solapur,210342.0,204226.0,5543.0,110.0,463.0
2021-10-27,thane,609356.0,594439.0,11431.0,35.0,3451.0
2021-10-27,total,6606536.0,6443342.0,140098.0,3616.0,19480.0
2021-10-27,wardha,57340.0,55953.0,1217.0,165.0,5.0
2021-10-27,washim,41659.0,41015.0,637.0,3.0,4.0
2021-10-27,yavatmal,75961.0,74153.0,1798.0,4.0,6.0
2021-10-28,7nashik,410475.0,401315.0,8674.0,1.0,485.0
2021-10-28,ahmednagar,339186.0,330104.0,7033.0,1.0,2048.0
2021-10-28,akola,58765.0,57314.0,1425.0,4.0,22.0
2021-10-28,amaravati,96232.0,94618.0,1594.0,2.0,18.0
2021-10-28,aurangabad,155267.0,150615.0,4251.0,14.0,387.0
2021-10-28,beed,103721.0,100796.0,2803.0,7.0,115.0
2021-10-28,bhandara,60081.0,58945.0,1123.0,10.0,3.0
2021-10-28,buldhana,85509.0,84703.0,796.0,6.0,4.0
2021-10-28,chandrapur,88965.0,87387.0,1560.0,4.0,14.0
2021-10-28,dhule,46167.0,45497.0,654.0,11.0,5.0
2021-10-28,gadchiroli,30439.0,29732.0,669.0,33.0,5.0
2021-10-28,gondia,40517.0,39938.0,569.0,7.0,3.0
2021-10-28,hingoli,18475.0,17948.0,506.0,1.0,20.0
